cod_mun6,ano,populacao,municipio_ibge
292580,2021,25428,Queimadas - BA
292580,2024,27362,Queimadas - BA
292580,2025,27429,Queimadas - BA
292590,2001,26665,Quijingue - BA
292590,2002,26885,Quijingue - BA
292590,2003,27121,Quijingue - BA
292590,2004,27617,Quijingue - BA
292590,2005,27891,Quijingue - BA
292590,2006,28157,Quijingue - BA
292590,2008,28001,Quijingue - BA
292590,2009,28143,Quijingue - BA
292590,2011,27294,Quijingue - BA
292590,2012,27357,Quijingue - BA
292590,2013,28996,Quijingue - BA
292590,2014,29088,Quijingue - BA
292590,2015,28655,Quijingue - BA
292590,2016,28556,Quijingue - BA
292590,2017,28632,Quijingue - BA
292590,2018,27533,Quijingue - BA
292590,2019,27580,Quijingue - BA
292590,2020,27626,Quijingue - BA
292590,2021,27672,Quijingue - BA
292590,2024,26457,Quijingue - BA
292590,2025,26443,Quijingue - BA
292593,2001,8912,Quixabeira - BA
292593,2002,8527,Quixabeira - BA
292593,2003,8092,Quixabeira - BA
292593,2004,7177,Quixabeira - BA
292593,2005,6671,Quixabeira - BA
292593,2006,9298,Quixabeira - BA
292593,2008,9624,Quixabeira - BA
292593,2009,9631,Quixabeira - BA
292593,2011,9534,Quixabeira - BA
292593,2012,9514,Quixabeira - BA
292593,2013,10045,Quixabeira - BA
292593,2014,10038,Quixabeira - BA
292593,2015,10033,Quixabeira - BA
292593,2016,9414,Quixabeira - BA
292593,2017,9411,Quixabeira - BA
292593,2018,8990,Quixabeira - BA
292593,2019,8972,Quixabeira - BA
292593,2020,8956,Quixabeira - BA
292593,2021,8939,Quixabeira - BA
292593,2024,9815,Quixabeira - BA
292593,2025,9839,Quixabeira - BA
292595,2001,22575,Rafael Jambeiro - BA
292595,2002,22606,Rafael Jambeiro - BA
292595,2003,22609,Rafael Jambeiro - BA
292595,2004,22614,Rafael Jambeiro - BA
292595,2005,22618,Rafael Jambeiro - BA
292595,2006,22621,Rafael Jambeiro - BA
292595,2008,23893,Rafael Jambeiro - BA
292595,2009,24004,Rafael Jambeiro - BA
292595,2011,22896,Rafael Jambeiro - BA
292595,2012,22916,Rafael Jambeiro - BA
292595,2013,24258,Rafael Jambeiro - BA
292595,2014,24305,Rafael Jambeiro - BA
292595,2015,24349,Rafael Jambeiro - BA
292595,2016,23525,Rafael Jambeiro - BA
292595,2017,23562,Rafael Jambeiro - BA
292595,2018,22610,Rafael Jambeiro - BA
292595,2019,22621,Rafael Jambeiro - BA
292595,2020,22633,Rafael Jambeiro - BA
292595,2021,22643,Rafael Jambeiro - BA
292595,2024,20146,Rafael Jambeiro - BA
292595,2025,20081,Rafael Jambeiro - BA
292600,2001,36473,Remanso - BA
292600,2002,36652,Remanso - BA
292600,2003,36835,Remanso - BA
292600,2004,37219,Remanso - BA
292600,2005,37432,Remanso - BA
292600,2006,37639,Remanso - BA
292600,2008,39415,Remanso - BA
292600,2009,39705,Remanso - BA
292600,2011,39165,Remanso - BA
292600,2012,39365,Remanso - BA
292600,2013,41824,Remanso - BA
292600,2014,42056,Remanso - BA
292600,2015,42275,Remanso - BA
292600,2016,42481,Remanso - BA
292600,2017,42672,Remanso - BA
292600,2018,41200,Remanso - BA
292600,2019,41008,Remanso - BA
292600,2020,41170,Remanso - BA
292600,2021,41324,Remanso - BA
292600,2024,42746,Remanso - BA
292600,2025,42855,Remanso - BA
292610,2001,10880,Retirolândia - BA
292610,2002,10805,Retirolândia - BA
292610,2003,10765,Retirolândia - BA
292610,2004,10681,Retirolândia - BA
292610,2005,10635,Retirolândia - BA
292610,2006,10590,Retirolândia - BA
292610,2008,12446,Retirolândia - BA
292610,2009,11798,Retirolândia - BA
292610,2011,12170,Retirolândia - BA
292610,2012,12281,Retirolândia - BA
292610,2013,13092,Retirolândia - BA
292610,2014,13209,Retirolândia - BA
292610,2015,13319,Retirolândia - BA
292610,2016,14627,Retirolândia - BA
292610,2017,14730,Retirolândia - BA
292610,2018,14295,Retirolândia - BA
292610,2019,14396,Retirolândia - BA
292610,2020,14495,Retirolândia - BA
292610,2021,14588,Retirolândia - BA
292610,2024,14147,Retirolândia - BA
292610,2025,14174,Retirolândia - BA
292620,2001,22173,Riachão das Neves - BA
292620,2002,22261,Riachão das Neves - BA
292620,2003,22421,Riachão das Neves - BA
292620,2004,22756,Riachão das Neves - BA
292620,2005,22941,Riachão das Neves - BA
292620,2006,23121,Riachão das Neves - BA
292620,2008,23309,Riachão das Neves - BA
292620,2009,23431,Riachão das Neves - BA
292620,2011,21939,Riachão das Neves - BA
292620,2012,21941,Riachão das Neves - BA
292620,2013,23209,Riachão das Neves - BA
292620,2014,23237,Riachão das Neves - BA
292620,2015,23264,Riachão das Neves - BA
292620,2016,23290,Riachão das Neves - BA
292620,2017,23313,Riachão das Neves - BA
292620,2018,22343,Riachão das Neves - BA
292620,2019,22339,Riachão das Neves - BA
292620,2020,22334,Riachão das Neves - BA
292620,2021,22330,Riachão das Neves - BA
292620,2024,22323,Riachão das Neves - BA
292620,2025,22329,Riachão das Neves - BA
292630,2001,30865,Riachão do Jacuípe - BA
292630,2002,30375,Riachão do Jacuípe - BA
292630,2003,29792,Riachão do Jacuípe - BA
292630,2004,28566,Riachão do Jacuípe - BA
292630,2005,27888,Riachão do Jacuípe - BA
292630,2006,27231,Riachão do Jacuípe - BA
292630,2008,33745,Riachão do Jacuípe - BA
292630,2009,33666,Riachão do Jacuípe - BA
292630,2011,33222,Riachão do Jacuípe - BA
292630,2012,33271,Riachão do Jacuípe - BA
292630,2013,35237,Riachão do Jacuípe - BA
292630,2014,35322,Riachão do Jacuípe - BA
292630,2015,35403,Riachão do Jacuípe - BA
292630,2016,34715,Riachão do Jacuípe - BA
292630,2017,34784,Riachão do Jacuípe - BA
292630,2018,33403,Riachão do Jacuípe - BA
292630,2019,33436,Riachão do Jacuípe - BA
292630,2020,33468,Riachão do Jacuípe - BA
292630,2021,33498,Riachão do Jacuípe - BA
292630,2024,35118,Riachão do Jacuípe - BA
292630,2025,35188,Riachão do Jacuípe - BA
292640,2001,28701,Riacho de Santana - BA
292640,2002,28934,Riacho de Santana - BA
292640,2003,29069,Riacho de Santana - BA
292640,2004,29353,Riacho de Santana - BA
292640,2005,29510,Riacho de Santana - BA
292640,2006,29662,Riacho de Santana - BA
292640,2008,30444,Riacho de Santana - BA
292640,2009,30602,Riacho de Santana - BA
292640,2011,30840,Riacho de Santana - BA
292640,2012,31027,Riacho de Santana - BA
292640,2013,35586,Riacho de Santana - BA
292640,2014,35819,Riacho de Santana - BA
292640,2015,36039,Riacho de Santana - BA
292640,2016,36246,Riacho de Santana - BA
292640,2017,36439,Riacho de Santana - BA
292640,2018,35240,Riacho de Santana - BA
292640,2019,35421,Riacho de Santana - BA
292640,2020,35593,Riacho de Santana - BA
292640,2021,35757,Riacho de Santana - BA
292640,2024,32103,Riacho de Santana - BA
292640,2025,32060,Riacho de Santana - BA
292650,2001,13885,Ribeira do Amparo - BA
292650,2002,13895,Ribeira do Amparo - BA
292650,2003,13891,Ribeira do Amparo - BA
292650,2004,13883,Ribeira do Amparo - BA
292650,2005,13879,Ribeira do Amparo - BA
292650,2006,13874,Ribeira do Amparo - BA
292650,2008,14566,Ribeira do Amparo - BA
292650,2009,14621,Ribeira do Amparo - BA
292650,2011,14305,Ribeira do Amparo - BA
292650,2012,14333,Ribeira do Amparo - BA
292650,2013,15186,Ribeira do Amparo - BA
292650,2014,15229,Ribeira do Amparo - BA
292650,2015,15269,Ribeira do Amparo - BA
292650,2016,15308,Ribeira do Amparo - BA
292650,2017,15443,Ribeira do Amparo - BA
292650,2018,14843,Ribeira do Amparo - BA
292650,2019,14592,Ribeira do Amparo - BA
292650,2020,14612,Ribeira do Amparo - BA
292650,2021,14631,Ribeira do Amparo - BA
292650,2024,14525,Ribeira do Amparo - BA
292650,2025,14528,Ribeira do Amparo - BA
292660,2001,46714,Ribeira do Pombal - BA
292660,2002,47061,Ribeira do Pombal - BA
292660,2003,47429,Ribeira do Pombal - BA
292660,2004,48200,Ribeira do Pombal - BA
292660,2005,48626,Ribeira do Pombal - BA
292660,2006,49040,Ribeira do Pombal - BA
292660,2008,49024,Ribeira do Pombal - BA
292660,2009,49263,Ribeira do Pombal - BA
292660,2011,47701,Ribeira do Pombal - BA
292660,2012,47877,Ribeira do Pombal - BA
292660,2013,50805,Ribeira do Pombal - BA
292660,2014,51026,Ribeira do Pombal - BA
292660,2015,51418,Ribeira do Pombal - BA
292660,2016,54773,Ribeira do Pombal - BA
292660,2017,54965,Ribeira do Pombal - BA
292660,2018,52956,Ribeira do Pombal - BA
292660,2019,53807,Ribeira do Pombal - BA
292660,2020,53956,Ribeira do Pombal - BA
292660,2021,54097,Ribeira do Pombal - BA
292660,2024,56170,Ribeira do Pombal - BA
292660,2025,56316,Ribeira do Pombal - BA
292665,2001,15412,Ribeirão do Largo - BA
292665,2002,16223,Ribeirão do Largo - BA
292665,2003,16650,Ribeirão do Largo - BA
292665,2004,17547,Ribeirão do Largo - BA
292665,2005,18043,Ribeirão do Largo - BA
292665,2006,18524,Ribeirão do Largo - BA
292665,2008,14612,Ribeirão do Largo - BA
292665,2009,14528,Ribeirão do Largo - BA
292665,2011,8675,Ribeirão do Largo - BA
292665,2012,10432,Ribeirão do Largo - BA
292665,2013,9195,Ribeirão do Largo - BA
292665,2014,8713,Ribeirão do Largo - BA
292665,2015,8260,Ribeirão do Largo - BA
292665,2016,7835,Ribeirão do Largo - BA
292665,2017,7437,Ribeirão do Largo - BA
292665,2018,6304,Ribeirão do Largo - BA
292665,2019,5812,Ribeirão do Largo - BA
292665,2020,5343,Ribeirão do Largo - BA
292665,2021,4896,Ribeirão do Largo - BA
292665,2024,10039,Ribeirão do Largo - BA
292665,2025,10029,Ribeirão do Largo - BA
292670,2001,13914,Rio de Contas - BA
292670,2002,13907,Rio de Contas - BA
292670,2003,13894,Rio de Contas - BA
292670,2004,13710,Rio de Contas - BA
292670,2005,13695,Rio de Contas - BA
292670,2006,13680,Rio de Contas - BA
292670,2008,13823,Rio de Contas - BA
292670,2009,13816,Rio de Contas - BA
292670,2011,12948,Rio de Contas - BA
292670,2012,12891,Rio de Contas - BA
292670,2013,13592,Rio de Contas - BA
292670,2014,13653,Rio de Contas - BA
292670,2015,13616,Rio de Contas - BA
292670,2016,13581,Rio de Contas - BA
292670,2017,13712,Rio de Contas - BA
292670,2018,13048,Rio de Contas - BA
292670,2019,12989,Rio de Contas - BA
292670,2020,12932,Rio de Contas - BA
292670,2021,12878,Rio de Contas - BA
292670,2024,13627,Rio de Contas - BA
292670,2025,13634,Rio de Contas - BA
292680,2001,14784,Rio do Antônio - BA
292680,2002,14914,Rio do Antônio - BA
292680,2003,15042,Rio do Antônio - BA
292680,2004,15312,Rio do Antônio - BA
292680,2005,15461,Rio do Antônio - BA
292680,2006,15606,Rio do Antônio - BA
292680,2008,15118,Rio do Antônio - BA
292680,2009,15110,Rio do Antônio - BA
292680,2011,14917,Rio do Antônio - BA
292680,2012,15015,Rio do Antônio - BA
292680,2013,15427,Rio do Antônio - BA
292680,2014,15530,Rio do Antônio - BA
292680,2015,15628,Rio do Antônio - BA
292680,2016,15720,Rio do Antônio - BA
292680,2017,15804,Rio do Antônio - BA
292680,2018,15289,Rio do Antônio - BA
292680,2019,15371,Rio do Antônio - BA
292680,2020,15448,Rio do Antônio - BA
292680,2021,15521,Rio do Antônio - BA
292680,2024,13520,Rio do Antônio - BA
292680,2025,13495,Rio do Antônio - BA
292690,2001,12043,Rio do Pires - BA
292690,2002,11991,Rio do Pires - BA
292690,2003,11982,Rio do Pires - BA
292690,2004,11963,Rio do Pires - BA
292690,2005,11953,Rio do Pires - BA
292690,2006,11943,Rio do Pires - BA
292690,2008,11659,Rio do Pires - BA
292690,2009,11612,Rio do Pires - BA
292690,2011,11933,Rio do Pires - BA
292690,2012,11948,Rio do Pires - BA
292690,2013,12033,Rio do Pires - BA
292690,2014,12060,Rio do Pires - BA
292690,2015,12084,Rio do Pires - BA
292690,2016,12109,Rio do Pires - BA
292690,2017,12130,Rio do Pires - BA
292690,2018,11645,Rio do Pires - BA
292690,2019,11655,Rio do Pires - BA
292690,2020,11663,Rio do Pires - BA
292690,2021,11672,Rio do Pires - BA
292690,2024,10801,Rio do Pires - BA
292690,2025,10781,Rio do Pires - BA
292700,2001,33906,Rio Real - BA
292700,2002,34412,Rio Real - BA
292700,2003,34947,Rio Real - BA
292700,2004,36070,Rio Real - BA
292700,2005,36691,Rio Real - BA
292700,2006,37294,Rio Real - BA
292700,2008,37675,Rio Real - BA
292700,2009,38095,Rio Real - BA
292700,2011,37464,Rio Real - BA
292700,2012,37754,Rio Real - BA
292700,2013,40203,Rio Real - BA
292700,2014,40515,Rio Real - BA
292700,2015,40809,Rio Real - BA
292700,2016,41085,Rio Real - BA
292700,2017,41767,Rio Real - BA
292700,2018,40475,Rio Real - BA
292700,2019,40732,Rio Real - BA
292700,2020,40976,Rio Real - BA
292700,2021,41209,Rio Real - BA
292700,2024,36997,Rio Real - BA
292700,2025,36966,Rio Real - BA
292710,2001,6475,Rodelas - BA
292710,2002,6673,Rodelas - BA
292710,2003,6864,Rodelas - BA
292710,2004,7267,Rodelas - BA
292710,2005,7489,Rodelas - BA
292710,2006,7705,Rodelas - BA
292710,2008,7341,Rodelas - BA
292710,2009,7446,Rodelas - BA
292710,2011,7912,Rodelas - BA
292710,2012,8045,Rodelas - BA
292710,2013,8632,Rodelas - BA
292710,2014,8763,Rodelas - BA
292710,2015,8887,Rodelas - BA
292710,2016,9297,Rodelas - BA
292710,2017,9405,Rodelas - BA
292710,2018,9213,Rodelas - BA
292710,2019,9331,Rodelas - BA
292710,2020,9442,Rodelas - BA
292710,2021,9548,Rodelas - BA
292710,2024,10801,Rodelas - BA
292710,2025,10884,Rodelas - BA
292720,2001,28837,Ruy Barbosa - BA
292720,2002,28810,Ruy Barbosa - BA
292720,2003,28710,Ruy Barbosa - BA
292720,2004,28500,Ruy Barbosa - BA
292720,2005,28383,Ruy Barbosa - BA
292720,2006,28270,Ruy Barbosa - BA
292720,2008,30316,Ruy Barbosa - BA
292720,2009,30422,Ruy Barbosa - BA
292720,2011,29950,Ruy Barbosa - BA
292720,2012,30010,Ruy Barbosa - BA
292720,2013,31799,Ruy Barbosa - BA
292720,2014,31780,Ruy Barbosa - BA
292720,2015,31867,Ruy Barbosa - BA
292720,2016,31933,Ruy Barbosa - BA
292720,2017,32009,Ruy Barbosa - BA
292720,2018,30767,Ruy Barbosa - BA
292720,2019,30814,Ruy Barbosa - BA
292720,2020,30857,Ruy Barbosa - BA
292720,2021,30900,Ruy Barbosa - BA
292720,2024,29606,Ruy Barbosa - BA
292720,2025,29590,Ruy Barbosa - BA
292730,2001,10554,Salinas da Margarida - BA
292730,2002,13154,Salinas da Margarida - BA
292730,2003,13291,Salinas da Margarida - BA
292730,2004,10960,Salinas da Margarida - BA
292730,2005,11090,Salinas da Margarida - BA
292730,2006,11215,Salinas da Margarida - BA
292730,2008,13850,Salinas da Margarida - BA
292730,2009,14194,Salinas da Margarida - BA
292730,2011,13693,Salinas da Margarida - BA
292730,2012,13921,Salinas da Margarida - BA
292730,2013,14937,Salinas da Margarida - BA
292730,2014,15171,Salinas da Margarida - BA
292730,2015,15385,Salinas da Margarida - BA
292730,2016,15585,Salinas da Margarida - BA
292730,2017,15772,Salinas da Margarida - BA
292730,2018,15463,Salinas da Margarida - BA
292730,2019,15667,Salinas da Margarida - BA
292730,2020,15862,Salinas da Margarida - BA
292730,2021,16047,Salinas da Margarida - BA
292730,2024,15568,Salinas da Margarida - BA
292730,2025,15629,Salinas da Margarida - BA
292750,2001,18057,Santa Bárbara - BA
292750,2002,18178,Santa Bárbara - BA
292750,2003,18292,Santa Bárbara - BA
292750,2004,18531,Santa Bárbara - BA
292750,2005,18663,Santa Bárbara - BA
292750,2006,18791,Santa Bárbara - BA
292750,2008,20242,Santa Bárbara - BA
292750,2009,20461,Santa Bárbara - BA
292750,2011,19180,Santa Bárbara - BA
292750,2012,19292,Santa Bárbara - BA
292750,2013,20509,Santa Bárbara - BA
292750,2014,20635,Santa Bárbara - BA
292750,2015,20754,Santa Bárbara - BA
292750,2016,21310,Santa Bárbara - BA
292750,2017,21415,Santa Bárbara - BA
292750,2018,20694,Santa Bárbara - BA
292750,2019,20791,Santa Bárbara - BA
292750,2020,20883,Santa Bárbara - BA
292750,2021,20971,Santa Bárbara - BA
292750,2024,21723,Santa Bárbara - BA
292750,2025,21787,Santa Bárbara - BA
292760,2001,17532,Santa Brígida - BA
292760,2002,17663,Santa Brígida - BA
292760,2003,18016,Santa Brígida - BA
292760,2004,18757,Santa Brígida - BA
292760,2005,19167,Santa Brígida - BA
292760,2006,19564,Santa Brígida - BA
292760,2008,15781,Santa Brígida - BA
292760,2009,15652,Santa Brígida - BA
292760,2011,14876,Santa Brígida - BA
292760,2012,14698,Santa Brígida - BA
292760,2013,15381,Santa Brígida - BA
292760,2014,15237,Santa Brígida - BA
292760,2015,15100,Santa Brígida - BA
292760,2016,15091,Santa Brígida - BA
292760,2017,14976,Santa Brígida - BA
292760,2018,14088,Santa Brígida - BA
292760,2019,14213,Santa Brígida - BA
292760,2020,14063,Santa Brígida - BA
292760,2021,13917,Santa Brígida - BA
292760,2024,15421,Santa Brígida - BA
292760,2025,15417,Santa Brígida - BA
292770,2001,26010,Santa Cruz Cabrália - BA
292770,2002,27539,Santa Cruz Cabrália - BA
292770,2003,29234,Santa Cruz Cabrália - BA
292770,2004,32791,Santa Cruz Cabrália - BA
292770,2005,34760,Santa Cruz Cabrália - BA
292770,2006,36669,Santa Cruz Cabrália - BA
292770,2008,26051,Santa Cruz Cabrália - BA
292770,2009,26250,Santa Cruz Cabrália - BA
292770,2011,26447,Santa Cruz Cabrália - BA
292770,2012,26623,Santa Cruz Cabrália - BA
292770,2013,27854,Santa Cruz Cabrália - BA
292770,2014,28045,Santa Cruz Cabrália - BA
292770,2015,28226,Santa Cruz Cabrália - BA
292770,2016,28394,Santa Cruz Cabrália - BA
292770,2017,28552,Santa Cruz Cabrália - BA
292770,2018,27626,Santa Cruz Cabrália - BA
292770,2019,27778,Santa Cruz Cabrália - BA
292770,2020,27922,Santa Cruz Cabrália - BA
292770,2021,28058,Santa Cruz Cabrália - BA
292770,2024,30862,Santa Cruz Cabrália - BA
292770,2025,31007,Santa Cruz Cabrália - BA
292780,2001,7041,Santa Cruz da Vitória - BA
292780,2002,7103,Santa Cruz da Vitória - BA
292780,2003,7140,Santa Cruz da Vitória - BA
292780,2004,7216,Santa Cruz da Vitória - BA
292780,2005,7258,Santa Cruz da Vitória - BA
292780,2006,7299,Santa Cruz da Vitória - BA
292780,2008,6502,Santa Cruz da Vitória - BA
292780,2009,6443,Santa Cruz da Vitória - BA
292780,2011,6630,Santa Cruz da Vitória - BA
292780,2012,6481,Santa Cruz da Vitória - BA
292780,2013,6808,Santa Cruz da Vitória - BA
292780,2014,6778,Santa Cruz da Vitória - BA
292780,2015,6750,Santa Cruz da Vitória - BA
292780,2016,6723,Santa Cruz da Vitória - BA
292780,2017,6698,Santa Cruz da Vitória - BA
292780,2018,6354,Santa Cruz da Vitória - BA
292780,2019,6315,Santa Cruz da Vitória - BA
292780,2020,6278,Santa Cruz da Vitória - BA
292780,2021,6241,Santa Cruz da Vitória - BA
292780,2024,4721,Santa Cruz da Vitória - BA
292780,2025,4663,Santa Cruz da Vitória - BA
292790,2001,11139,Santa Inês - BA
292790,2002,11233,Santa Inês - BA
292790,2003,11329,Santa Inês - BA
292790,2004,11529,Santa Inês - BA
292790,2005,11640,Santa Inês - BA
292790,2006,11748,Santa Inês - BA
292790,2008,10833,Santa Inês - BA
292790,2009,10803,Santa Inês - BA
292790,2011,10337,Santa Inês - BA
292790,2012,10312,Santa Inês - BA
292790,2013,10884,Santa Inês - BA
292790,2014,11186,Santa Inês - BA
292790,2015,11177,Santa Inês - BA
292790,2016,11169,Santa Inês - BA
292790,2017,11161,Santa Inês - BA
292790,2018,10656,Santa Inês - BA
292790,2019,10631,Santa Inês - BA
292790,2020,10606,Santa Inês - BA
292790,2021,10583,Santa Inês - BA
292790,2024,10628,Santa Inês - BA
292790,2025,10625,Santa Inês - BA
292800,2001,30967,Santaluz - BA
292800,2002,31023,Santaluz - BA
292800,2003,31054,Santaluz - BA
292800,2004,31120,Santaluz - BA
